ID,EZI_ROAD_NAME,ROAD_NAME,ROAD_TYPE,AGE_LESS_THAN_15YRS_PCNT,AGE_15_24YRS_PCNT,AGE_25_44YRS_PCNT,AGE_45_64YRS_PCNT,AGE_18YRS_OVER_PCNT,AGE_65YRS_OVER_PCNT,SEO_PERSONS_PCNT,FC_COUPLE_NO_CHILDREN_PCNT,FC_COUPLE_WITH_CHILDREN_PCNT,FC_SINGLE_PARENT,CARS_ZERO_HH_PCNT,CARS_ONE_HH_PCNT,CARS_TWO_OR_MORE_HH_PCNT,DWELLING_SEP_HOUSE_PCNT,DWELLING_SEMID_RO_OR_TCE_H_TH_P,DWELLING_FLAT_UNIT_APART_PCNT,OCCUPATION_WHITE_COLLAR_PCNT,OCCUPATION_BLUE_COLLAR_PCNT,SEIFA,Commercial%,Industrial%,Residential%,Parkland%,Primary_Production%,Lq_Licenses,Intersection,Supermarket,primary_school,secondary_school,km_post,traffic_signal,Blackspot
6083,GARDNER AND HOLMAN ROAD,GARDNER AND HOLMAN,ROAD,0.192771084,0.090361446,0.219879518,0.307228916,0.765060241,0.189759036,0.888217523,0.436781609,0.528735632,0.034482759,0,0.132075472,0.867924528,1,0,0,0.609271523,0.390728477,1003,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
3217,GROSSARD POINT ROAD,GROSSARD POINT,ROAD,0.210344828,0.103448276,0.155172414,0.351724138,0.720689655,0.179310345,0.885304659,0.481012658,0.443037975,0.139240506,0.041666667,0.15625,0.71875,0.96969697,0,0,0.658730159,0.26984127,1010,0,0,0.068512667,0,0.931487333,0,non-Intersection,0,0,0,0,0,non-Blackspot
5070,OLD GLENELG HIGHWAY,OLD GLENELG,HIGHWAY,0.174216028,0.132404181,0.271777003,0.296167247,0.780487805,0.12543554,0.94265233,0.38961039,0.415584416,0.064935065,0,0.228571429,0.723809524,1,0,0,0.515873016,0.412698413,969,0,0,0,0,1,0,Intersection,0,0,0,0,0,Blackspot
8187,PRINCES WAY,PRINCES,WAY,0.19140625,0.15625,0.16796875,0.3125,0.75390625,0.171875,0.915057915,0.416666667,0.444444444,0.166666667,0,0.255555556,0.744444444,0.95505618,0.04494382,0,0.655737705,0.31147541,1005,0,0,0.270155671,0,0.729844329,0,non-Intersection,0,0,0,0,0,Blackspot
4661,WADDELL ROAD,WADDELL,ROAD,0.192192192,0.156156156,0.177177177,0.333333333,0.768768769,0.141141141,0.976190476,0.391304348,0.532608696,0.065217391,0,0.121495327,0.878504673,1,0,0,0.653409091,0.352272727,1040,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7035,HUME ROAD,HUME,ROAD,0.211320755,0.067924528,0.177358491,0.343396226,0.758490566,0.2,0.890510949,0.571428571,0.454545455,0.051948052,0,0.204081633,0.795918367,1,0,0,0.666666667,0.347826087,1037,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
2511,CHATSWOOD DRIVE,CHATSWOOD,DRIVE,0.164933135,0.093610698,0.170876672,0.285289747,0.808320951,0.285289747,0.918008785,0.387878788,0.418181818,0.157575758,0.040816327,0.4,0.526530612,0.956,0.012,0.032,0.671232877,0.304794521,1008,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7782,WATERLOO ROAD,WATERLOO,ROAD,0.165137615,0.137614679,0.19266055,0.394495413,0.802752294,0.110091743,0.939130435,0.428571429,0.4,0.128571429,0.0375,0.1625,0.7625,1,0,0,0.62601626,0.333333333,1012,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
8767,MCMILLAN DRIVE,MCMILLAN,DRIVE,0.202702703,0.152027027,0.253378378,0.231418919,0.765202703,0.160472973,0.920203735,0.35483871,0.374193548,0.277419355,0.027522936,0.385321101,0.550458716,0.850877193,0.039473684,0.109649123,0.558704453,0.449392713,935,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,Blackspot
5938,NEWELL ROAD,NEWELL,ROAD,0.121495327,0.130841121,0.23364486,0.392523364,0.794392523,0.121495327,0.936363636,0.285714286,0.785714286,0.142857143,0,0.142857143,0.857142857,1,0,0,0.559322034,0.423728814,934,0,0,0,0,0.459051979,0,non-Intersection,0,0,0,0,0,non-Blackspot
672,THOMSON-JORDAN ROAD,THOMSON-JORDAN,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5304,INGLEWOOD DRIVE,INGLEWOOD,DRIVE,0.219239374,0.102908277,0.279642058,0.243847875,0.731543624,0.154362416,0.925339367,0.404761905,0.507936508,0.071428571,0.020547945,0.198630137,0.760273973,1,0,0,0.618090452,0.366834171,987,0,0,0.75582676,0,0.24417324,0,non-Intersection,0,0,0,0,0,non-Blackspot
1368,CUNNINGHAM STREET,CUNNINGHAM,STREET,0.200557103,0.114206128,0.245125348,0.281337047,0.740947075,0.158774373,0.954285714,0.36,0.51,0.12,0,0.134920635,0.841269841,0.976377953,0,0,0.677966102,0.310734463,1016,0,0,0.891096485,0,0.108903515,0,non-Intersection,0,0,0,0,0,non-Blackspot
8341,GRAHAM STREET,GRAHAM,STREET,0.176377953,0.14015748,0.171653543,0.277165354,0.771653543,0.234645669,0.84591195,0.352941176,0.405228758,0.209150327,0.109311741,0.412955466,0.425101215,0.976,0.012,0,0.677419355,0.330645161,920,0.974933773,0,0.013196011,0.008099286,0,9,Intersection,0,0,0,0,0,Blackspot
3750,GEORGE STREET,GEORGE,STREET,0.121987952,0.05873494,0.228915663,0.269578313,0.853915663,0.320783133,0.769465649,0.575757576,0.303030303,0.075757576,0.068493151,0.429223744,0.461187215,0.745454545,0.059090909,0.122727273,0.695205479,0.284246575,1037,0,0,0.928034648,0.071965352,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
9189,INCOLLS ROAD,INCOLLS,ROAD,0.266978923,0.131147541,0.203747073,0.337236534,0.679156909,0.06088993,0.9342723,0.367521368,0.52991453,0.034188034,0,0.142857143,0.812030075,1,0,0,0.601941748,0.393203883,1010,0,0,0,0.413773038,0.316906233,0,non-Intersection,0,0,0,0,0,non-Blackspot
9627,TANNERS ROAD,TANNERS,ROAD,0.201086957,0.116847826,0.198369565,0.369565217,0.730978261,0.114130435,0.919220056,0.37254902,0.539215686,0.049019608,0,0.16,0.808,1,0,0,0.664893617,0.329787234,1041,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2292,RIVIERA DRIVE,RIVIERA,DRIVE,0.246551724,0.106896552,0.263793103,0.30862069,0.705172414,0.074137931,0.910652921,0.279220779,0.597402597,0.090909091,0,0.23857868,0.746192893,1,0,0,0.799307958,0.193771626,1098,0,0,0.876195875,0.123804125,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7311,CHAPMANS ROAD,CHAPMANS,ROAD,0.202531646,0.06835443,0.192405063,0.387341772,0.774683544,0.149367089,0.936061381,0.426086957,0.408695652,0.156521739,0,0.119402985,0.828358209,1,0,0,0.573604061,0.350253807,1019,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,Blackspot
5661,STOLL ROAD,STOLL,ROAD,0.153225806,0.110887097,0.159274194,0.352822581,0.814516129,0.223790323,0.942622951,0.42384106,0.443708609,0.059602649,0.015873016,0.19047619,0.767195767,1,0,0,0.647058824,0.316176471,1019,0,0,0,0.325043773,0.674956227,0,non-Intersection,0,0,0,0,0,non-Blackspot
9818,WEST AREA ROAD,WEST AREA,ROAD,0.147058824,0.117647059,0.205882353,0.411764706,0.81372549,0.117647059,0.911504425,0.444444444,0.518518519,0,0.073170732,0.292682927,0.634146341,0.923076923,0,0,0.62962963,0.351851852,1045,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
1924,CAPE OTWAY ROAD,CAPE OTWAY,ROAD,0.175040519,0.142625608,0.160453809,0.369529984,0.761750405,0.152350081,0.90923825,0.402234637,0.491620112,0.05027933,0,0.157068063,0.816753927,1,0,0,0.665653495,0.328267477,1061,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
56,GOLDEN POINT ROAD,GOLDEN POINT,ROAD,0.167763158,0.0625,0.286184211,0.322368421,0.815789474,0.161184211,0.818791946,0.454545455,0.363636364,0.227272727,0.054545455,0.372727273,0.545454545,1,0,0,0.72,0.312,998,0.369019315,0,0.630980685,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
1877,NOBLES ROAD,NOBLES,ROAD,0.175040519,0.142625608,0.160453809,0.369529984,0.761750405,0.152350081,0.90923825,0.402234637,0.491620112,0.05027933,0,0.157068063,0.816753927,1,0,0,0.665653495,0.328267477,1061,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
7067,FALLS ROAD,FALLS,ROAD,0.175324675,0.087662338,0.198051948,0.340909091,0.762987013,0.198051948,0.912751678,0.512820513,0.435897436,0.128205128,0,0.171428571,0.8,1,0,0,0.658730159,0.349206349,992,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
9032,SHORT ROAD,SHORT,ROAD,0.266978923,0.131147541,0.203747073,0.337236534,0.679156909,0.06088993,0.9342723,0.367521368,0.52991453,0.034188034,0,0.142857143,0.812030075,1,0,0,0.601941748,0.393203883,1010,0,0,0,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
6898,KITCHENER STREET,KITCHENER,STREET,0.131455399,0.077464789,0.178403756,0.201877934,0.866197183,0.410798122,0.893364929,0.44,0.28,0.21,0.061111111,0.405555556,0.5,0.845714286,0.154285714,0,0.63125,0.39375,935,0.178770674,0,0.773454774,0.047774552,0,0,Intersection,0,0,0,0,0,Blackspot
2197,BELL STREET,BELL,STREET,0.128378378,0.06981982,0.252252252,0.272522523,0.846846847,0.277027027,0.898383372,0.588235294,0.323529412,0.088235294,0.079096045,0.423728814,0.480225989,0.663043478,0.233695652,0.10326087,0.676190476,0.271428571,1054,0.060784882,0,0.930135465,0.009079653,0,5,non-Intersection,0,0,0,0,0,Blackspot
2032,FOREST ROAD,FOREST,ROAD,0.172,0.12,0.224,0.36,0.78,0.124,0.92578125,0.4375,0.5625,0.078125,0,0.101265823,0.898734177,1,0,0,0.618055556,0.319444444,1073,0,0,0,0.113690974,0.886309026,0,non-Intersection,0,0,0,0,0,non-Blackspot
9951,GISBORNE ROAD,GISBORNE,ROAD,0.127604167,0.114583333,0.2578125,0.3203125,0.846354167,0.1796875,0.887218045,0.411214953,0.429906542,0.14953271,0.046666667,0.32,0.613333333,0.865771812,0.134228188,0,0.61878453,0.325966851,950,0,0,0.56837357,0,0.41620577,1,Intersection,0,0,0,0,0,Blackspot
3814,BASS HIGHWAY,BASS,HIGHWAY,0.228632479,0.123931624,0.294871795,0.247863248,0.728632479,0.104700855,0.91684435,0.349206349,0.388888889,0.238095238,0.015306122,0.392857143,0.525510204,0.97044335,0,0,0.509174312,0.426605505,892,0,0,0.958856649,0,0.041143351,1,non-Intersection,0,0,0,1,0,non-Blackspot
8018,LINTON-PIGGOREET ROAD,LINTON-PIGGOREET,ROAD,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,0,0.245915578,0.716372057,0,non-Intersection,0,0,0,0,0,non-Blackspot
6932,CHAPMANS ROAD,CHAPMANS,ROAD,0.144,0.136,0.268,0.196,0.808,0.256,0.854700855,0.540983607,0.245901639,0.262295082,0.033333333,0.355555556,0.566666667,0.967032967,0.032967033,0,0.6,0.431578947,888,0,0,0.798318571,0,0.201681429,0,Intersection,0,0,0,0,0,non-Blackspot
3561,BASS HIGHWAY,BASS,HIGHWAY,0.150684932,0.109589041,0.146118721,0.381278539,0.796803653,0.212328767,0.87755102,0.453781513,0.394957983,0.100840336,0.01875,0.1875,0.71875,1,0,0,0.531578947,0.410526316,929,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,Blackspot
7945,LONGS HILL ROAD,LONGS HILL,ROAD,0.253835425,0.083682008,0.29707113,0.267782427,0.714086471,0.09762901,0.939944134,0.397058824,0.549019608,0.044117647,0,0.092920354,0.884955752,0.859649123,0,0,0.680904523,0.288944724,1080,0,0,0,0,0.87596094,0,non-Intersection,0,1,0,0,0,non-Blackspot
5806,BROWNS ROAD,BROWNS,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
9914,ARMOURS ROAD,ARMOURS,ROAD,0.212713936,0.146699267,0.158924205,0.332518337,0.753056235,0.149144254,0.896984925,0.398148148,0.527777778,0.12037037,0.040983607,0.114754098,0.819672131,0.975206612,0,0,0.673366834,0.341708543,1050,0,0,0.784081291,0,0.215918709,0,non-Intersection,0,0,0,0,0,non-Blackspot
5794,EDNEY ROAD,EDNEY,ROAD,0.153225806,0.110887097,0.159274194,0.352822581,0.814516129,0.223790323,0.942622951,0.42384106,0.443708609,0.059602649,0.015873016,0.19047619,0.767195767,1,0,0,0.647058824,0.316176471,1019,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
5315,CLARKES ROAD,CLARKES,ROAD,0.219239374,0.102908277,0.279642058,0.243847875,0.731543624,0.154362416,0.925339367,0.404761905,0.507936508,0.071428571,0.020547945,0.198630137,0.760273973,1,0,0,0.618090452,0.366834171,987,0,0,0.491889881,0,0.508110119,0,non-Intersection,0,0,0,0,0,non-Blackspot
7178,WILLOWVALE ROAD,WILLOWVALE,ROAD,0.187234043,0.080851064,0.187234043,0.34893617,0.778723404,0.195744681,0.904109589,0.482758621,0.465517241,0.155172414,0.047058824,0.141176471,0.811764706,1,0,0,0.763157895,0.201754386,1004,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
1176,COLAC-BALLARAT ROAD,COLAC-BALLARAT,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,1,0,0,0,non-Intersection,0,0,0,1,0,non-Blackspot
7089,MIRBOO NORTH-TRAFALGAR ROAD,MIRBOO NORTH-TRAFALGAR,ROAD,0.195744681,0.125531915,0.217021277,0.285106383,0.765957447,0.176595745,0.936956522,0.496453901,0.390070922,0.141843972,0.041176471,0.194117647,0.729411765,0.98255814,0,0,0.688372093,0.334883721,972,0.299329979,0,0.326644314,0,0.374025707,2,non-Intersection,0,0,0,0,0,non-Blackspot
9175,SCHROEDERS ROAD,SCHROEDERS,ROAD,0.213740458,0.122137405,0.25,0.314885496,0.751908397,0.099236641,0.920152091,0.363013699,0.47260274,0.130136986,0.017751479,0.082840237,0.840236686,1,0,0,0.643636364,0.345454545,1007,0,0,0,0.851849272,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
839,FORDS ROAD,FORDS,ROAD,0.165644172,0.110429448,0.18404908,0.490797546,0.760736196,0.049079755,0.834319527,0.538461538,0.58974359,0.102564103,0,0.133333333,0.816666667,1,0,0,0.604651163,0.372093023,978,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
3100,BLUFF ROAD,BLUFF,ROAD,0.150684932,0.109589041,0.146118721,0.381278539,0.796803653,0.212328767,0.87755102,0.453781513,0.394957983,0.100840336,0.01875,0.1875,0.71875,1,0,0,0.531578947,0.410526316,929,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
7312,MOORABOOL WEST ROAD,MOORABOOL WEST,ROAD,0.202531646,0.06835443,0.192405063,0.387341772,0.774683544,0.149367089,0.936061381,0.426086957,0.408695652,0.156521739,0,0.119402985,0.828358209,1,0,0,0.573604061,0.350253807,1019,0,0,0,0,0.599314062,0,non-Intersection,0,0,0,0,0,Blackspot
8138,PRINCES WAY,PRINCES,WAY,0.134375,0.128125,0.19375,0.334375,0.825,0.209375,0.907643312,0.505617978,0.370786517,0.101123596,0,0.208695652,0.765217391,0.882352941,0,0,0.672955975,0.320754717,978,0,0,0,0,1,0,Intersection,0,0,0,0,0,Blackspot
3773,CHARLES STREET,CHARLES,STREET,0.121987952,0.05873494,0.228915663,0.269578313,0.853915663,0.320783133,0.769465649,0.575757576,0.303030303,0.075757576,0.068493151,0.429223744,0.461187215,0.745454545,0.059090909,0.122727273,0.695205479,0.284246575,1037,0,0,0.982996561,0.017003439,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
6891,SHELDONS ROAD,SHELDONS,ROAD,0.168341709,0.133165829,0.231155779,0.309045226,0.793969849,0.158291457,0.928395062,0.451923077,0.471153846,0.057692308,0,0.171875,0.796875,1,0,0,0.637554585,0.31441048,1026,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
7721,HAMILTON HIGHWAY,HAMILTON,HIGHWAY,0.268758527,0.070941337,0.312414734,0.263301501,0.708049113,0.084583902,0.941340782,0.380487805,0.590243902,0.048780488,0,0.133603239,0.834008097,1,0,0,0.605128205,0.38974359,1085,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,Blackspot
4033,OLD RIFLE RANGE ROAD,OLD RIFLE RANGE,ROAD,0.203174603,0.112698413,0.196825397,0.307936508,0.752380952,0.179365079,0.86977492,0.416666667,0.403846154,0.173076923,0.062761506,0.338912134,0.552301255,0.928270042,0.025316456,0,0.57079646,0.442477876,895,0,0,0.680805939,0.319194061,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
9081,MCMILLAN STREET,MCMILLAN,STREET,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0.78164453,0.214263782,0.004091688,3,non-Intersection,0,0,0,0,0,non-Blackspot
4674,NORTH MAIN ROAD,NORTH MAIN,ROAD,0.14,0.108,0.188,0.384,0.808,0.18,0.930131004,0.442857143,0.485714286,0.057142857,0,0.173913043,0.793478261,1,0,0,0.616,0.352,1028,0,0,0,0.746859713,0.253140287,0,non-Intersection,0,0,0,0,0,non-Blackspot
3972,BASS HIGHWAY,BASS,HIGHWAY,0.14604811,0.094501718,0.176975945,0.228522337,0.835051546,0.35395189,0.874363328,0.523489933,0.234899329,0.268456376,0.099236641,0.515267176,0.34351145,0.958490566,0.041509434,0,0.5,0.512987013,824,0,0.828005151,0.170903831,0.001091018,0,0,non-Intersection,0,0,0,1,0,non-Blackspot
8078,KNOTTS SIDING ROAD,KNOTTS SIDING,ROAD,0.235507246,0.065217391,0.231884058,0.27173913,0.731884058,0.195652174,0.933579336,0.492063492,0.365079365,0.238095238,0.059322034,0.398305085,0.423728814,0.805309735,0,0.044247788,0.55,0.4375,840,0,0,0.558057767,0.096778062,0,0,non-Intersection,0,0,0,1,0,non-Blackspot
6253,BLOOMFIELD ROAD,BLOOMFIELD,ROAD,0.177177177,0.135135135,0.147147147,0.27027027,0.777777778,0.27027027,0.88125,0.511111111,0.4,0.088888889,0.028571429,0.133333333,0.8,1,0,0,0.636363636,0.266233766,1032,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
8770,BALLAN-MEREDITH ROAD,BALLAN-MEREDITH,ROAD,0.23902439,0.109756098,0.236585366,0.280487805,0.729268293,0.134146341,0.884422111,0.319148936,0.478723404,0.29787234,0.023809524,0.325396825,0.619047619,0.930232558,0,0.046511628,0.529032258,0.425806452,894,0,0,0.987712964,0,0.012287036,0,non-Intersection,0,0,0,0,0,non-Blackspot
7646,MT BAW BAW TOURIST ROAD,MT BAW BAW TOURIST,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,1,0,non-Blackspot
443,GISBORNE ROAD,GISBORNE,ROAD,0.175757576,0.131313131,0.262626263,0.266666667,0.781818182,0.163636364,0.890946502,0.370689655,0.543103448,0.120689655,0.097826087,0.358695652,0.510869565,0.897297297,0.102702703,0,0.577272727,0.368181818,975,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
954,SLATE QUARRY ROAD,SLATE QUARRY,ROAD,0.166666667,0.072649573,0.162393162,0.431623932,0.803418803,0.166666667,0.942982456,0.452054795,0.424657534,0.095890411,0,0.195652174,0.77173913,1,0,0,0.661290323,0.298387097,1022,0,0,0,0.065032639,0.934967361,0,non-Intersection,0,0,0,0,0,non-Blackspot
3879,KINGSTON ROAD,KINGSTON,ROAD,0.192872117,0.092243187,0.226415094,0.19706499,0.763102725,0.291404612,0.849287169,0.431818182,0.257575758,0.234848485,0.065217391,0.451086957,0.434782609,0.978723404,0.021276596,0,0.573964497,0.360946746,872,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
131,GREENDALE-TRENTHAM ROAD,GREENDALE-TRENTHAM,ROAD,0.202933985,0.092909535,0.28606357,0.315403423,0.772616137,0.102689487,0.944020356,0.345794393,0.523364486,0.112149533,0,0.178861789,0.772357724,1,0,0,0.492462312,0.467336683,983,0,0,0.429130254,0.570869746,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
9377,PARK STREET,PARK,STREET,0.205816555,0.100671141,0.266219239,0.281879195,0.767337808,0.14541387,0.96043956,0.390625,0.4609375,0.1328125,0.031055901,0.267080745,0.701863354,0.981595092,0.018404908,0,0.557603687,0.442396313,980,0,0,0.368588795,0.365777689,0.265633516,1,non-Intersection,0,0,0,0,0,non-Blackspot
9944,ALBERT STREET,ALBERT,STREET,0.193621868,0.134396355,0.248291572,0.264236902,0.760820046,0.159453303,0.913669065,0.380165289,0.520661157,0.123966942,0.044444444,0.118518519,0.785185185,0.769784173,0.230215827,0,0.572115385,0.413461538,979,0,0,0.70309647,0,0.276703671,1,Intersection,0,0,0,0,0,Blackspot
2467,BETLEIGH STREET,BETLEIGH,STREET,0.182795699,0.069892473,0.182795699,0.315412186,0.783154122,0.249103943,0.929577465,0.483443709,0.38410596,0.119205298,0.057416268,0.368421053,0.535885167,0.906103286,0.0657277,0,0.712121212,0.303030303,1038,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4531,MAIN STREET,MAIN,STREET,0.199556541,0.12195122,0.22616408,0.317073171,0.753880266,0.135254989,0.871396896,0.411290323,0.411290323,0.169354839,0.01910828,0.203821656,0.738853503,0.974842767,0,0,0.602040816,0.423469388,986,0,0,0.700664827,0.036741361,0,2,Intersection,0,0,0,0,0,non-Blackspot
5366,HANSONS ROAD,HANSONS,ROAD,0.185303514,0.102236422,0.194888179,0.348242812,0.757188498,0.169329073,0.950310559,0.505154639,0.360824742,0.103092784,0,0.177570093,0.785046729,1,0,0,0.641221374,0.305343511,1001,0,0,0.054173175,0.028323409,0.917503416,0,non-Intersection,0,0,0,0,0,non-Blackspot
5927,JAMES ROAD,JAMES,ROAD,0.121495327,0.130841121,0.23364486,0.392523364,0.794392523,0.121495327,0.936363636,0.285714286,0.785714286,0.142857143,0,0.142857143,0.857142857,1,0,0,0.559322034,0.423728814,934,0,0,0,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
1617,RIVER ROAD,RIVER,ROAD,0.205816555,0.100671141,0.266219239,0.281879195,0.767337808,0.14541387,0.96043956,0.390625,0.4609375,0.1328125,0.031055901,0.267080745,0.701863354,0.981595092,0.018404908,0,0.557603687,0.442396313,980,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
1699,ERVINS ROAD,ERVINS,ROAD,0.189873418,0.11814346,0.17721519,0.329113924,0.776371308,0.185654008,0.949790795,0.424657534,0.479452055,0.123287671,0,0.1,0.9,1,0,0,0.637037037,0.37037037,1056,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
2476,COALMINE ROAD,COALMINE,ROAD,0.198895028,0.091160221,0.182320442,0.35359116,0.751381215,0.174033149,0.820936639,0.481481481,0.419753086,0.111111111,0,0.330275229,0.642201835,0.972727273,0,0,0.652694611,0.335329341,1050,0,0,0.004895649,0.995104351,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4334,HODGES ROAD,HODGES,ROAD,0.178217822,0.04950495,0.168316832,0.415841584,0.806930693,0.188118812,0.866995074,0.45,0.4,0.15,0.034883721,0.186046512,0.662790698,1,0,0,0.479166667,0.447916667,971,0,0,0,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7045,ELLIOT ROAD,ELLIOT,ROAD,0.165354331,0.141732283,0.244094488,0.354330709,0.779527559,0.094488189,0.87704918,0.419354839,0.548387097,0.096774194,0,0.166666667,0.761904762,1,0,0,0.661764706,0.279411765,1017,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
165,LA COTE ROAD,LA COTE,ROAD,0.157509158,0.128205128,0.21978022,0.336996337,0.769230769,0.157509158,0.898876404,0.421052632,0.421052632,0.197368421,0.030612245,0.224489796,0.744897959,1,0,0,0.679104478,0.402985075,1010,0,0,0.538113129,0,0.166709181,0,non-Intersection,0,0,0,0,0,non-Blackspot
7759,MOONDARRA RESERVOIR ROAD,MOONDARRA RESERVOIR,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,0.77170897,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2699,ANNE STREET,ANNE,STREET,0.157088123,0.103448276,0.187739464,0.398467433,0.796934866,0.153256705,0.847583643,0.4,0.457142857,0.185714286,0.047169811,0.311320755,0.613207547,0.923076923,0.048076923,0,0.483870968,0.459677419,912,0,0,0.83154902,0.037962694,0.130488286,0,non-Intersection,0,0,0,0,0,non-Blackspot
4528,TORPYS ROAD,TORPYS,ROAD,0.175308642,0.098765432,0.222222222,0.325925926,0.785185185,0.177777778,0.926470588,0.441441441,0.513513514,0.099099099,0,0.142857143,0.827067669,1,0,0,0.629807692,0.370192308,1025,0,0,0.032302325,0,0.967697675,0,non-Intersection,0,0,0,0,0,non-Blackspot
